country,region,c1_security_apparatus_variability,c1_security_apparatus_growth,c2_factionalized_elites_variability,c2_factionalized_elites_growth,c3_group_grievance_variability,c3_group_grievance_growth,e1_economy_variability,e1_economy_growth,e2_economic_inequality_variability,e2_economic_inequality_growth,e3_human_flight_and_brain_drain_variability,e3_human_flight_and_brain_drain_growth,p1_state_legitimacy_variability,p1_state_legitimacy_growth,p2_public_services_variability,p2_public_services_growth,p3_human_rights_variability,p3_human_rights_growth,s1_demographic_pressures_variability,s1_demographic_pressures_growth,s2_refugees_and_idps_variability,s2_refugees_and_idps_growth,x1_external_intervention_variability,x1_external_intervention_growth
Malta,Europe,0.22338234977152274,-0.05565920916361111,0.07519341566475973,0.014044177685513581,0.17890624527483087,-0.03795105431990453,0.0731443337385846,-0.0018100808786517542,0.3270041961571288,-0.04108037331449099,0.09860680962767604,-0.016136089312620117,0.1217805105973952,-0.027086806642991124,0.2709050213392499,-0.03717488469737806,0.06611448041515829,0.0017622307171991647,0.18877428543922745,-0.0016653771605353862,0.20543910562999193,-0.039519042503969315,0.21835886960850182,-0.03607006307993876
Mauritania,Africa,0.0997742741915028,-0.016780094049074212,0.05308289540125275,0.0063665906570085085,0.06661833978852438,-0.006561783690089862,0.06688545780501406,-0.012484595041411639,0.05302783382208083,0.0016584841759834656,0.12608299562942896,0.007737324431215553,0.06508843380645137,0.005546439541507686,0.04275627059202664,0.0014185081663580235,0.06497828579092745,-0.00608709187628087,0.027668101816961055,-0.0026706846580127896,0.12933838311802678,0.020279548291825877,0.08774910184724487,-0.004551857829334982
Mauritius,Africa,0.38294401787886784,-0.07831035905913464,0.02865742777809568,0.0019306744637799245,0.12248740190483712,0.0212025250937542,0.12626301242166008,0.028518845260665948,0.29309384923421106,-0.03809977552285959,0.2585338147921097,0.044609752639329425,0.33125949623536094,-0.045762822324321495,0.15587156928080978,-0.021683533200201,0.07916928550051998,-0.015561684978693258,0.12722037359032232,0.0019306744637799245,0.31425477877641494,0.028033004753126534,0.23242808540882523,0.0220972867750171
Mexico,North America,0.12203508953668792,0.019271343281389797,0.06308929204052569,0.013465730252980146,0.06201255184334472,0.0,0.14755467974778563,-0.019597899175992417,0.17621561976404967,-0.02186272449165061,0.14151902734059948,-0.023159811620767745,0.05908926612892351,0.0038661179030186066,0.06358690209191716,0.00287413207759335,0.07724121654985149,0.00551669404644306,0.08970013124769716,-0.0025003755710472086,0.10692495955315238,0.014583735792827568,0.1518888810295109,-0.025450242499187925
Micronesia,Australia and Oceania,0.1801573526628815,-0.040432229392302066,0.01261321306953666,0.002275562932938513,0.10453980786557543,-0.018643095245142516,0.11806769015235268,0.01539564403234639,0.07970930419774307,-0.0026946237080178737,0.07197088183513632,0.002275562932938513,0.1663200458408644,-0.032009883871080946,0.08470388929190485,-0.00843581042082131,0.1307974398329881,0.017503403749521196,0.08945337154809577,-0.01755424769962377,0.10230543767351882,0.017141108522359394,0.09342526281471426,0.012764583349653913
Moldova,Europe,0.16968006913299627,-0.011734762798212506,0.04814033806643728,0.00810330972769413,0.0755513390522698,-0.013439254146894175,0.0937901580190774,-0.009286320968176498,0.24730172991786967,-0.04225590159544457,0.09874552186292403,0.0007310035234424639,0.14418793625801055,-0.02395803232747562,0.16244511230748307,-0.024394802372360358,0.19032705193283225,-0.03217375748857576,0.16699624831703402,-0.01514943939354263,0.18837602345254434,0.014468192682519865,0.07236741502463241,-0.005257434512123016
Mongolia,East and Southeast Asia,0.2060870162910945,-0.028003470883143367,0.04778166193805726,0.005622226892775695,0.1835306106607181,-0.03343292172535117,0.08408586256466188,0.007389707941821699,0.07733868701370357,-0.005385887890688834,0.2849251351423577,0.044609752639329425,0.20847651923844493,-0.025450242499187925,0.0670598390613865,-0.005811921683521515,0.19524088422647978,-0.027098019407924778,0.0859887247817585,-0.013040319809382916,0.328403668449299,0.05021473658191811,0.0523886738696649,-0.010667491864796208
Montenegro,Europe,0.08034013036539797,-0.011330419083022236,0.03504667010447557,0.005015203472146457,0.1598801101091725,0.029949508496633692,0.11000903566216617,0.023494469182475664,0.33268325229438167,-0.03579045998780994,0.26716200685595626,0.049308907203723384,0.07617383271681175,-0.008903925895985432,0.09439146377152544,0.003384917266825438,0.19527729759148826,-0.04029419181875049,0.2839320975402406,-0.01706594716565135,0.11505111348592145,-0.008095375042529773,0.12549750143295704,0.014549308207724154
Morocco,Africa,0.10498959769607973,-0.015418230966002477,0.06428564618193164,0.010782514247816843,0.11302118481714415,0.010925969116231116,0.10660649266835455,-0.007695881071364541,0.15993857521441154,-0.021949308315626914,0.0996877420557865,0.008005135355663606,0.059414594095681,-0.00951438610151134,0.10967793555825353,-0.006521327660775289,0.0801057882674975,-0.011734762798212506,0.16383554123799404,-0.022691390417173496,0.1363481862459683,-0.026134827856982956,0.13627219296440496,0.008255178341549874
Mozambique,Africa,0.07861530061836862,0.014287102184737499,0.0953704273446104,0.00802031775653167,0.14651293873249632,0.029691225955456035,0.047948579647211255,0.005622226892775695,0.10362979798023571,0.015358435151782812,0.0393513146195815,-0.00772117140394768,0.04806428288115267,-0.0024314636720017546,0.06886001713469797,0.011398850547279515,0.11401079265582696,0.004242710190580867,0.09213142128337765,0.01875325968632069,0.39032318935591986,0.08416141500118002,0.11068516034876692,0.015552898761765688
Myanmar,East and Southeast Asia,0.05752064580472952,0.0006502016534295496,0.03703456083888365,0.006952470848288872,0.04790634008905391,0.0044156798138099695,0.16066011103671332,0.004011168183852387,0.10397682561909508,-0.012239203510504004,0.07544679939099704,0.00287413207759335,0.056911555941737454,0.0006361384917465962,0.03524933919562043,0.006144699286604771,0.05870045282259312,-0.0030757299575786545,0.1316529916445541,-0.014026645607371546,0.04475431746437721,0.002618231159139839,0.17709557976589044,0.04419039744309572
Namibia,Africa,0.08336969214928443,-0.015737414908709058,0.033027200476681014,0.0,0.09738178204447465,-0.015737414908709058,0.07648948860871409,0.012559065014957627,0.07281190297189108,-0.008663438376487309,0.0887391663012671,-0.017751678000942794,0.18819354846623843,-0.021683533200201,0.047263943123840906,-0.004697327455581379,0.3071353842732733,-0.055428187073877755,0.089206982345369,0.020885577580923798,0.1344075276324891,-0.017971917805674864,0.1089781288366881,-0.015508089683340054
Nepal,South Asia,0.17132269807824535,-0.028553620308342853,0.034342606729084076,-0.0013210593290390316,0.033359841742633324,-0.0026113939261933616,0.17247396594247044,-0.029601596065625624,0.1908495705080443,-0.03192041599682127,0.05065764635769951,0.0009727847279181745,0.1153927313264453,-0.019347668539586804,0.0605751468813981,0.008005135355663606,0.12122274327346941,-0.02139859990817161,0.040474800392597945,-0.0028314017536491543,0.1324802642213672,0.018909127775669887,0.0819550147073523,-0.00745181274109985
Netherlands,Europe,0.28245051290786904,0.0351803742497514,0.3634762007597882,0.07464114806302469,0.1258192927374685,-0.02726858439711133,0.2566238807819213,-0.013040319809382916,0.33109207953308417,-0.04588497254871593,0.07833089531202696,-0.004892791633490323,0.34864615796944515,-0.07831035905913464,0.2651841567936863,0.0,0.2594414925085934,-0.06258036949582613,0.171060649088661,-0.010667491864796208,0.20816315435753138,-0.031010083008314204,0.4714000121720312,-0.09032948674199881
New Zealand,Australia and Oceania,0.18046521082960074,0.028033004753126534,0.1354936381192078,0.019989654407636115,0.21766285724066597,0.0,0.12955826319209646,-0.006402901267745786,0.29982459700096015,-0.02502180421798561,0.15654189774542906,-0.013040319809382916,0.3485303510164535,-0.03995331314520678,0.26085328109966466,0.005622226892775695,0.392854573038433,-0.06258036949582624,0.2777439860133472,0.005622226892775695,0.1861974749052537,0.010782514247816843,0.27047195827646114,-0.03995331314520678
Nicaragua,Central America and the Caribbean,0.07123697299460442,-0.008728482446039965,0.020882915255690065,0.0008347384940639024,0.05380009066494962,-0.00782401956775891,0.14274968776597244,-0.02028016326764437,0.07697029823320406,-0.017210012902840854,0.06024227475716287,0.001635427862179073,0.09638401619277673,0.013049115949673729,0.07218345360453911,-0.005998340579104977,0.15558729339048588,0.01627435165893698,0.1473542011368901,-0.01531471061795886,0.13010026835627606,-0.004431771326236178,0.08427285447362808,0.0049583176926735195
Niger,Africa,0.0882127413821688,0.012676616154381204,0.1376709392261438,0.028033004753126534,0.06241028155165171,-0.005797589598363073,0.12611533294704805,-0.019854751079590782,0.048145311597330875,0.004719496475954488,0.08556528701254218,0.005622226892775695,0.09366060661527432,-0.010520335382062207,0.032661959048078164,0.006564134532873522,0.08769858958298736,0.0017842575139013217,0.03847614950501869,-0.0032100375147117166,0.15679468855465736,0.03642705964613868,0.055158914153577376,0.003274163174881606
Nigeria,Africa,0.033837197186759246,-0.001292041460579374,0.025097353923293972,0.0038035989884424026,0.03904178731493803,-0.0033187284687047347,0.13437572522135474,0.02914322264126401,0.06323186644211745,-0.006178511404421272,0.0906167644901887,-0.013900056448645448,0.04679406540261399,-0.005460941788065776,0.029118443530863992,0.003446880210221215,0.06872293104987912,0.011338351392738755,0.05822993259039284,0.010782514247816843,0.12131499975070512,0.004796504189461537,0.06384504093712048,-0.0030650433209326033
North Korea,East and Southeast Asia,0.03517043119178158,-0.006728760682011559,0.0661142598995042,0.008255178341549874,0.13533574560800338,-0.02601014912760069,0.038780993483722895,-0.0051612683492653355,0.07979690243953855,-0.012239203510503893,0.12002996883005719,-0.025910589678034834,0.008117852127568315,0.0,0.059012466330842804,-0.010057916067208517,0.013605456291164143,-0.0006222833208164857,0.0639904881547182,-0.005371825367828209,0.18493402788611243,-0.036301680538228465,0.08129162919090686,0.010118392703712509
North Macedonia,Europe,0.10568401064532035,-0.023099714398871374,0.053617711383433506,0.00965365503924387,0.09912167480347667,-0.015970846407327488,0.04054734048530111,0.00287413207759335,0.19772573704920385,-0.03219322419517334,0.11727497002340097,-0.005257434512123016,0.15148418121247825,-0.02726858439711133,0.11751935615397734,-0.016780094049074212,0.24159598117408057,-0.04553302930173109,0.25479059553142014,-0.0178032423028468,0.20382664923072902,0.012507519549268764,0.0800326730665041,-0.014674466614694848
Norway,Europe,0.37008846015916785,0.019989654407636115,0.04927658121042126,0.005622226892775695,0.42589802427271617,0.06881767978862374,0.1841703494929964,-0.014674466614694848,0.29710480809311074,-0.020762311659783372,0.2717676729620852,-0.020762311659783372,0.3633632046620848,-0.05247262897373173,0.2199918777534361,0.0,0.4383074382909072,-0.0748046212731942,0.2706372813653377,-0.04384167504711378,0.23969310179194542,0.007389707941821699,0.40994859206887846,-0.03995331314520678
Oman,Middle East,0.23442631332457115,-0.04761045172614842,0.038627465297059134,-0.007491408553329859,0.11157739274331901,-0.00199222180861236,0.09184380052536618,0.013552279762584885,0.26279175203995353,0.0431300641247947,0.29081041786722,0.019989654407636115,0.06354234051298988,0.007885717576382456,0.16059912301732976,-0.007113452709811563,0.06275042808837197,0.0017842575139013217,0.18011883104737988,0.044609752639329425,0.27999260809544146,0.028033004753126534,0.2513451455248481,0.0431300641247947
Pakistan,South Asia,0.0796105016755469,-0.010539720599892943,0.02912525274103939,0.001279640785795788,0.045470788701165804,0.002677836314374238,0.07773445711262661,-0.00257330821361601,0.19688875334223224,-0.03449773167951331,0.10569003260008951,-0.019455667550283717,0.074265872009462,-0.00811898877359829,0.04594437225523103,0.0,0.08304181938889404,-0.0073355007337920775,0.05236400586531676,-0.006669359577594514,0.06872240399758682,-0.011804256178037154,0.05369792436228776,-0.006037463722190606
Palestine,Middle East,0.16039014932345444,0.14746096520390028,0.019682395540555474,-0.01699840547867848,0.07530655685082073,0.07703296142690075,0.061544952553208826,-0.05887605188567968,0.011703045997086967,0.0,0.006536040783278759,0.005665767719890136,0.01946124502886372,0.016902605508958723,0.06039867548216605,0.023532631438317964,0.012987012987012998,-0.006514727329596015,0.018041636594314268,-0.011834736374884414,0.028394275533916002,0.0,0.0,0.0
Panama,Central America and the Caribbean,0.05299816244729489,-0.008297765267570312,0.12169181548877231,-0.006178511404421161,0.11200635985841281,0.01903009530178079,0.2879509262005507,-0.028280818225210336,0.084013257668954,-0.013040319809382916,0.10009028084261362,-0.019138261449144545,0.19380922816368992,-0.016387902720897962,0.07849741750899043,-0.009869952217766209,0.08746843150829596,-0.005105240031661129,0.1573974035202144,-0.016484210196344273,0.18416381802035367,-0.004697327455581379,0.26807374263553996,-0.04588497254871593
Papua New Guinea,East and Southeast Asia,0.041356476201198616,-0.00434980455605416,0.021809430962484434,0.0034168392882849563,0.1643244291356933,-0.0332786165418526,0.0654962329016348,-0.0017036962868381966,0.02994904722245822,-0.005460941788065776,0.07948659348851733,-0.017751678000942794,0.10928641051943466,-0.01828127718743955,0.06166329557531146,0.00953149977108425,0.06902566476314888,0.005534006661821911,0.02890203655641409,-0.004575473509625727,0.15208940681005698,0.040378895098609036,0.0828280572347194,-0.01531471061795886
Paraguay,South America,0.11848458375021122,0.014002349511784029,0.016945821799539813,0.0023097641785663203,0.11625703720412635,-0.016161321708658805,0.12205454461705895,-0.017367096030742712,0.07370509220499863,-0.004892791633490323,0.08601131783782828,-0.014261849496002621,0.08654687673579689,-0.013040319809382916,0.06778627173831991,-0.01032610631101305,0.13435113272897306,-0.026134827856982956,0.08689341156606309,0.007737324431215553,0.29277846047760625,0.03954088051796578,0.09172519239218876,-0.018558208244683683
Peru,South America,0.08481515344914432,-0.016780094049074212,0.06072370735028367,0.009939478888114195,0.0845507539308289,0.007885717576382456,0.19903520827081733,-0.00938757954620495,0.09657520148531783,-0.014881816484374588,0.08286603919697959,-0.015773702425933678,0.04168677898472345,0.004182353257386806,0.058855330902582555,0.006952470848288872,0.18846808260580006,-0.01032610631101305,0.125001652149459,0.00923924843539825,0.0717126041350922,-0.001292041460579374,0.32028421100536125,-0.05832693764161878
Philippines,East and Southeast Asia,0.0985340915430185,0.015552898761765688,0.029627379099995008,0.006216922732423802,0.062281938241264094,-0.003356613572326972,0.08688122165317703,-0.010887490459943083,0.17097306975346566,-0.027116190226884385,0.10767123281354807,-0.008856487600261254,0.0714397257767475,-0.008038173914817315,0.06261520615585639,0.004719496475954488,0.09175456448820661,0.012227936676804774,0.05002470813581315,0.007140230182805629,0.09629401548037032,0.003128992480720072,0.07813900831312802,-0.014315512636109307
Poland,Europe,0.13236461488564022,-0.006178511404421161,0.10675450198154227,0.019989654407636115,0.2453445679365098,0.0265998063457753,0.11277003920103697,-0.010397403336945277,0.29465430057641734,-0.038763620397762155,0.15529916819849987,-0.02013257056346829,0.10517050247215876,-0.007428255798946681,0.2347322942023645,-0.02095398098622958,0.1510008772218202,0.013552279762584885,0.23960752222307707,-0.01601373844805909,0.2366610597240343,0.036643744586694726,0.17049906871682322,-0.020762311659783372
Portugal,Europe,0.4283410287581643,-0.06837222737362458,0.30590782847097003,0.03469528248258702,0.2794369372275989,-0.07214548755715433,0.12770025856024358,0.003101489903251764,0.2618981680750875,-0.029601596065625624,0.15523198173858152,0.026114872332895445,0.3200999508262115,-0.036301680538228465,0.21405116344341055,-0.019902183585592148,0.41469299729008924,-0.04918735944483421,0.2916177580806155,-0.013040319809382916,0.21645137999934536,0.019989654407636115,0.11206828258044886,-0.019597899175992306
Qatar,Middle East,0.2674599019834096,-0.05565920916361111,0.01512009315066906,0.00387470004810897,0.18099161303474723,-0.0423967193014263,0.4566467833488654,-0.08914386501904181,0.051044692406411143,0.0062123988150835086,0.3080464389602887,-0.07142254214817789,0.04545615543890442,-0.005585104902572358,0.2632127750962826,-0.007633361908953029,0.11669158741621488,0.009872513844730424,0.16847767349369752,-0.0314223283673708,0.3284469539335135,-0.06167658642623508,0.33031988808240653,0.013490807646524328
Romania,Europe,0.24664080642456992,-0.03529780199251564,0.08614373151396185,0.019570162819791737,0.0949648966517108,0.0,0.135360107165257,-0.022602874086951386,0.19950121945685478,-0.023568704168698162,0.08931905336231012,0.0010604739937163377,0.10005952296609835,-0.019971102644218752,0.14410576343653972,-0.0034217153744363626,0.11085215306867581,-0.009229435704199762,0.265487880754859,-0.02139859990817161,0.2025319066152238,0.0014903923550022569,0.1824405861001736,-0.013040319809382916
Russia,Central Asia,0.09977024386807085,0.0059797189924613026,0.03719649868084062,-0.00405018001223012,0.07069279054939676,-0.0014881743912666945,0.2091862425209673,0.04405380966142114,0.17400571087062106,-0.02502180421798561,0.25234720684858314,-0.03382263946424702,0.04619231484800095,0.006144699286604771,0.20407116136731546,-0.03599437802837635,0.04927353922681277,0.001279640785795788,0.20755582019458169,-0.029601596065625624,0.12018168553202879,-0.023568704168698162,0.18675157914774784,0.032101116189894974
Rwanda,Africa,0.10150499099978877,0.0023097641785663203,0.03035947167971229,-0.006251538196792916,0.06072294254470338,0.0,0.09420213953296847,-0.013040319809382916,0.051792836231235505,0.004719496475954488,0.07066229835365526,-0.017252117738879247,0.09753992806077844,-0.015248168828710384,0.05152891186673685,-0.0017287325590652491,0.09456838959418125,-0.0126644770391946,0.09144999097770296,-0.0161742845225038,0.06198885839788461,0.00247153151083368,0.10222574212233178,-0.01032610631101305
Samoa,Australia and Oceania,0.18555851360475167,-0.0380793874499632,0.026274076063438043,-0.0035660274327704578,0.06945800214878049,0.001238430428430748,0.06347961502908503,0.005701930613529749,0.23133188508180066,-0.04075548022100084,0.07977887572311279,0.014841706196183857,0.15610656844301932,-0.030228725275596946,0.051998814403826484,0.002607938295158041,0.1031104905812504,-0.015764059409580033,0.13271302316388056,-0.022820586326638748,0.15261873807156204,-0.005126694552915034,0.07694575957815657,0.009033948232086475
Sao Tome and Principe,Africa,0.10626397596235207,-0.021446124111337173,0.02279684283672985,0.004108245956202294,0.07800380486090931,-0.012061421722967203,0.06916463936116264,0.00287820367519509,0.04158883151873091,0.005880897177692246,0.06584983760820344,-0.0008499918056183997,0.20366157133253174,-0.03998328200030854,0.12494993431791881,-0.012718083641422684,0.26164291610790225,-0.04830900332151744,0.08439276445659656,-0.00842315896477941,0.08084864149028695,0.005015203472146457,0.09353273181689832,0.008257428400440414
Saudi Arabia,Middle East,0.13082477132187523,-0.024683386649618,0.04280210030085658,0.007389707941821699,0.08074778908731702,0.01090782826803638,0.22981495234774224,0.0351803742497514,0.17555545512687146,-0.021949308315626914,0.09820714331991977,-0.01514943939354263,0.04512849646074412,-0.006561783690089862,0.10297056986933502,-0.004459784726939309,0.03430255570717007,-0.0028314017536492653,0.12589534695563276,-0.019405964367350093,0.2231010895254927,-0.044192045661564316,0.1784367525073474,-0.0349008852607432
Senegal,Africa,0.09966324925229762,-0.011734762798212506,0.23417964478549125,0.041616010650583846,0.08987470460408324,-0.002304441462225415,0.0979014597503511,0.021777530889532937,0.045882728016491105,-0.00448245185416285,0.15338440427326547,0.019126704167452768,0.18604302337441295,-0.026096107121859502,0.05345428405695215,0.011540232494743341,0.10840369998564217,-0.015508089683340054,0.061498181808640556,0.004986354695699635,0.15029945952263515,0.017758360673184148,0.08755918866475071,-0.006771842743320544
Serbia,Europe,0.152873090545588,-0.029601596065625624,0.029481755929864222,0.0,0.053824033472294995,-0.005726977369398645,0.04643291130872557,-0.003729112216074082,0.24183667045065468,-0.03586042450922722,0.07385076185312635,0.005131437250532445,0.14198448945876163,-0.019302863295351025,0.12351793540396015,-0.014509087930655307,0.18623107141289286,-0.02408370301709406,0.17626586652795892,-0.019194522881747722,0.0999819714597207,-0.013040319809382916,0.049571645810013915,-0.0032188223593303533
Seychelles,Africa,0.07296294427292982,-0.010932962610418873,0.04548552895755711,-0.006873025548246647,0.10225482457731945,-0.021256547342671017,0.1463445840402678,-0.0032006977101884937,0.10449087139970911,-0.016353222117805877,0.08590561869627102,0.007537282876129314,0.2194583761373241,-0.0496084647591557,0.2513847955088095,-0.03291597008661218,0.20003228823513428,-0.02322915240099155,0.16433060656263193,-0.030550898475659838,0.2754826714066241,-0.04737414487371938,0.04473112134084095,0.0009263716790059995
Sierra Leone,Africa,0.2125440720079134,-0.0383610909068528,0.012329550317407297,0.0007593119453468411,0.08581965007453941,-0.015970846407327488,0.02818206846232124,-0.003356613572326972,0.04315465916785087,-0.00869258761881131,0.06459264733200279,-0.014026645607371546,0.1222102335177811,-0.0217996676728609,0.04246814478590936,0.004263218333046215,0.12884092906413797,-0.013040319809382916,0.03154570282508283,-0.0006959023150588939,0.046283077515256295,-0.003838658105458026,0.08479148816445879,-0.021325960245946796
Singapore,East and Southeast Asia,0.37709067187839007,-0.05247262897373173,0.008062126039988883,0.0,0.15033675227503784,-0.00405018001223012,0.3848428705360548,-0.06782128970969337,0.14561137707992106,0.01825190182080849,0.22342284134712606,-0.04800077688530302,0.06359102962496009,0.003274163174881606,0.271884438328427,0.0,0.0815328762321545,0.01489301364623885,0.1257060185811121,0.013212616554775902,0.30494028291735104,-0.03995331314520678,0.5156098433516689,-0.1117692419599644
Slovakia,Europe,0.2420743055846196,-0.029601596065625624,0.11834070046774836,0.00953149977108425,0.15320813814111017,0.013212616554775902,0.10365569165146513,-0.005460941788065776,0.3462251489100405,-0.061738107335342796,0.13273968697306682,-0.018558208244683683,0.08241527814518206,-0.010057916067208517,0.23820197486344874,-0.029160704102696555,0.2471860242091841,-0.03995331314520678,0.3122293398967654,-0.0317535097156455,0.28411731671191626,0.03629831089539137,0.24643005280469044,-0.03719401216653018
Slovenia,Europe,0.524543796594703,-0.12667383761715667,0.21730868694411856,0.030504580330727338,0.12545232092325262,-0.009026699555267914,0.11289796774831483,0.0,0.27613579608361827,-0.04098899115555954,0.0864458575096657,0.0016584841759834656,0.2178108377620511,-0.04746473720912081,0.31769648228010916,-0.021949308315626914,0.4267693756768286,-0.05556486371801039,0.27748085685978957,-0.006178511404421161,0.4454524746138428,0.032884802896223864,0.3234737188736776,0.005622226892775695
Solomon Islands,Australia and Oceania,0.12167071358417769,-0.026625521672024033,0.03583176821634165,-0.0007140384421119306,0.12198010069562236,-0.023146259287987858,0.07054057820629034,-0.013849670452788954,0.05199601355913272,-0.001581111722765871,0.11999290312760516,0.009148582987729803,0.1346888766919601,-0.01952664092082501,0.036842513577617836,-0.003781869513612701,0.20439516797881624,-0.03522708485904513,0.059707200846485085,-0.011185186613799192,0.06718143145878591,0.0025546321836382724,0.05823353055861042,0.006606761222530677
Somalia,Africa,0.02615194945841011,-0.0030127052790058784,0.007695300891445159,0.0011891009686981757,0.05853286439318815,0.004946398175628808,0.033249860236777375,0.006564134532873522,0.08546049834870273,0.011439726709838505,0.0742707030808294,0.012182554445169469,0.040852388413537444,-0.0023984129957068667,0.03618876662883554,-0.0011876886869299774,0.04387774859587484,-0.0031753725871714877,0.030217363251224396,0.006216922732424024,0.05847743465104503,0.006216922732424024,0.04333349177963848,0.004020309852372117
South Africa,Africa,0.22771616229384564,0.03978847901640692,0.1527393514007247,0.031705673755738184,0.10182174547404078,0.01706647103818071,0.29258379978101057,0.0796867820256395,0.08471064742238248,-0.008663438376487309,0.125595818894936,0.006952470848288872,0.13619884625659354,0.023645928596138344,0.0943237888906911,0.009951265129853892,0.05479800773745272,0.010782514247816843,0.08346229574986981,0.002250835973067522,0.19007806550100612,-0.021619553305673778,0.14003068077905692,0.026114872332895445
South Korea,East and Southeast Asia,0.2640393447937798,0.024137596028845465,0.09237263766517358,0.015552898761765688,0.17327230045763706,-0.013040319809382916,0.2052885808955354,0.028033004753126534,0.1445625287818908,0.00668866311189853,0.1815265422707247,-0.027896024387602858,0.15860349608743243,-0.028155321703095426,0.19309014303872202,0.028033004753126534,0.07710932923448986,0.009711741205118862,0.20669829903977352,-0.02726858439711133,0.4232431257797233,-0.07578472753423948,0.16142293856449974,-0.03529780199251564
South Sudan,Africa,0.01966339772627509,0.0018570741968830795,0.031360495505447686,-0.007551489411903978,0.06123108743636321,-0.01361760181759697,0.08262994678310241,0.015010437729937376,0.016717311707124514,-0.0020877737644462435,0.028108418210857564,0.001410465275071715,0.03403139751799111,0.006759833607700383,0.018672684530191816,0.001895802666142865,0.049914618880763,-0.005067160082762423,0.050025653575314216,0.0131672234236615,0.009041037362796867,0.0009140844165196338,0.03566669169115869,-0.007551489411903978
Spain,Europe,0.2258743707927765,-0.00782401956775891,0.09288152213106209,0.01130193301380955,0.07519805608189366,0.01362232807597974,0.14984283961197556,0.018411853518074617,0.21790160153163346,-0.020762311659783372,0.3210812097408623,-0.023568704168698162,0.6000923289995463,0.08808224323087144,0.20586839547808952,0.03954088051796578,0.30106550711604196,-0.027664488053437464,0.2856370247677758,0.0018117367841339327,0.16655335192107315,0.003185487697482836,0.1326080227112057,-0.02502180421798561
Sri Lanka,South Asia,0.11027330245122555,-0.013040319809382916,0.024372706291272073,0.001308098155295534,0.050512979921272044,-0.004697327455581379,0.11556493908184548,0.02235138670110315,0.13338613614631642,-0.016780094049074212,0.058399579441012234,0.007441712989179727,0.12887582201697456,-0.004245120457684992,0.14515715144249472,-0.009026699555267914,0.05866332904129392,0.009108923067066454,0.1004479682044219,-0.006178511404421161,0.09383988960975802,-0.012687328854582569,0.08320946257670439,0.011540232494743341
Sudan,Africa,0.07208868283309913,-0.009724576386122563,0.028628339039326343,0.0031513483231224715,0.02316595011578813,-0.002474080602256734,0.1057155446243109,0.012734006236510442,0.08180366487957982,-0.00464431814900379,0.05858048325999663,-0.011310339516771073,0.031991104065049306,-0.0006222833208164857,0.04086225484932022,-0.005837576826332347,0.03946928902325118,-0.00370950868806319,0.03564306416200258,-0.005105240031661129,0.0212163198114444,-0.0006093899544469261,0.062238132222954344,-0.011144396192017902
Suriname,South America,0.1759388562389889,-0.036852167280425174,0.03316327428558922,0.008070982295553364,0.058746915855602926,0.008638433895959308,0.0724931019888068,0.006879739753814285,0.1706397037500613,-0.034919067110292246,0.09627708244518818,-0.010051724781300786,0.20163058623110713,-0.028947968675064772,0.06761591005457585,-0.0026011546443495126,0.13997630602351607,-0.021892540659991466,0.10164254871815422,-0.01583249547186083,0.14669437296748086,-0.025023166965419286,0.11149306418085653,-0.022184295860267156
Sweden,Europe,0.3358923039677638,0.044609752639329425,0.20071913796110324,0.0351803742497514,0.26698666987956976,0.05021473658191811,0.19436822593987968,0.004719496475954488,0.1597535874597164,0.008255178341549874,0.3543087328769681,-0.06837222737362458,0.24999405462609461,-0.03995331314520678,0.2537037292938146,0.0,0.24973836473784333,0.0,0.23348820342737692,0.0,0.3208448539805005,0.023329266972857754,0.3932772226462342,-0.03995331314520678
Switzerland,Europe,0.18984027293095715,0.019989654407636115,0.0,0.0,0.1939049674186145,0.00287413207759335,0.18642684901853002,0.01706647103818071,0.15739500787622565,-0.0023984129957068667,0.23108757045610848,-0.03995331314520678,0.32193075416253497,-0.06837222737362458,0.21495403727616647,0.028033004753126534,0.3358657972143845,-0.0748046212731942,0.29124730680516536,-0.013040319809382916,0.28777774369296644,0.045577900255039605,0.42011831638230673,-0.05247262897373173
Syria,Middle East,0.12072794324505057,0.01337135276241419,0.11843695065827511,0.019747749739908116,0.08639524740749614,0.007607193009759428,0.16522723885467425,0.023203997094656037,0.07664715165297602,-0.018315436996456547,0.12022949021801735,0.009605779193564867,0.06479625972165952,0.006216922732424024,0.219614816001796,0.029392893838778855,0.05812581604148845,0.0006502016534295496,0.14563626493661982,0.0032741631748813838,0.079635812813109,0.014705884699653726,0.2201585546724137,0.028518845260665948
Tajikistan,Central Asia,0.11416830317453328,-0.018078985878327458,0.015851441053582563,-0.0020620662970655124,0.05416925437035761,0.004572671982097765,0.08962994304038498,-0.01032610631101305,0.2187883498813679,-0.03142875242375698,0.05837733106393665,-0.010846816368747958,0.018089583409085973,0.0032203750393995367,0.16238738468308803,-0.027116190226884385,0.03795287636825319,0.0,0.052889975580661226,0.0,0.2131471027443842,-0.03195298385587253,0.11631525068511649,-0.014261849496002732
